Date,Open,High,Low,Close,Adj Close,Volume
7/11/2019,5974.00,6050.00,5930.00,6031.20,5819.54,779113
7/12/2019,6017.70,6090.00,5951.95,5971.45,5761.89,719883
7/15/2019,5980.00,6096.00,5955.00,6079.70,5866.34,675004
7/16/2019,6079.95,6172.00,6056.00,6158.05,5941.94,627259
7/17/2019,6168.00,6174.00,6050.00,6075.70,5862.48,598778
7/18/2019,6054.40,6055.70,5857.50,5882.35,5675.91,1097857
7/19/2019,5885.00,5910.95,5710.10,5769.10,5566.64,1228672
7/22/2019,5780.00,5940.00,5745.05,5912.50,5705.01,897510
7/23/2019,5910.00,5972.40,5820.20,5873.75,5667.62,841517
7/24/2019,5865.00,5865.00,5725.30,5768.00,5565.58,800687
7/25/2019,5789.10,5844.95,5701.05,5756.75,5554.72,990461
7/26/2019,5728.00,5955.00,5683.90,5805.65,5601.91,2346714
7/29/2019,5770.00,5770.00,5540.00,5561.25,5366.08,1548125
7/30/2019,5562.00,5644.85,5492.00,5507.15,5313.88,1189163
7/31/2019,5525.80,5582.30,5446.05,5469.70,5277.75,1053202
8/1/2019,5469.70,5615.00,5450.00,5572.60,5377.03,1134178
8/2/2019,5539.60,5724.00,5485.00,5689.35,5489.69,1391678
8/5/2019,5600.00,5695.00,5452.00,5670.35,5471.35,1122496
